id,cuisine
42560,french
42561,southern_us
42562,mexican
42563,mexican
42564,brazilian
42565,french
42566,japanese
42567,korean
42568,thai
42569,italian
42572,southern_us
42573,italian
42574,cajun_creole
42575,italian
42576,italian
42578,southern_us
42579,british
42580,italian
42581,indian
42582,japanese
42583,japanese
42584,mexican
42586,french
42587,southern_us
42588,mexican
42589,french
42590,mexican
42591,irish
42592,indian
42593,italian
42594,mexican
42595,greek
42596,chinese
42597,indian
42598,mexican
42600,chinese
42601,southern_us
42602,indian
42603,japanese
42604,korean
42605,italian
42606,mexican
42607,mexican
42609,french
42610,indian
42611,thai
42612,italian
42613,british
42614,irish
42615,japanese
42616,italian
42617,chinese
42618,italian
42620,mexican
42621,italian
42622,italian
42623,indian
42626,italian
42627,indian
42628,mexican
42629,indian
42630,southern_us
42632,southern_us
42633,moroccan
42634,korean
42635,spanish
42636,southern_us
42637,cajun_creole
42638,mexican
42640,italian
42641,southern_us
42643,southern_us
42644,chinese
42645,indian
42646,italian
42647,chinese
42648,indian
42649,chinese
42652,italian
42653,chinese
42654,mexican
42656,mexican
42658,mexican
42659,chinese
42660,indian
42661,mexican
42663,mexican
42664,italian
42665,cajun_creole
42666,spanish
42667,japanese
42671,southern_us
42672,japanese
42674,italian
42675,chinese
42676,filipino
42677,indian
42678,cajun_creole
42679,southern_us
42681,chinese
42682,jamaican
42683,mexican
42684,japanese
42685,mexican
42687,italian
42688,spanish
42689,french
42690,moroccan
42691,irish
42692,greek
42694,indian
42696,indian
42697,chinese
42698,brazilian
42699,southern_us
42700,indian
42702,chinese
42704,italian
42705,greek
42708,chinese
42709,irish
42711,indian
42712,french
42714,greek
42715,cajun_creole
42716,cajun_creole
42717,irish
42718,greek
42719,brazilian
42720,chinese
42721,mexican
42722,indian
42723,filipino
42724,italian
42725,thai
42726,thai
42727,thai
42728,jamaican
42730,mexican
42732,indian
42733,indian
42734,vietnamese
42735,mexican
42736,chinese
42737,thai
42738,french
42739,mexican
42740,mexican
42741,southern_us
42742,italian
42743,thai
42744,italian
42746,japanese
42747,chinese
42749,moroccan
42750,chinese
42751,southern_us
42752,jamaican
42753,italian
42755,mexican
42756,greek
42757,russian
42758,southern_us
42760,italian
42761,mexican
42762,southern_us
42763,irish
42764,indian
42766,korean
42767,mexican
42768,southern_us
42769,cajun_creole
42770,italian
42771,indian
42773,japanese
42774,mexican
42775,french
42776,mexican
42777,chinese
42778,mexican
42779,spanish
42780,brazilian
42781,filipino
42782,southern_us
42783,mexican
42785,japanese
42786,italian
42787,italian
42788,indian
42789,thai
42790,mexican
42793,indian
42794,italian
42796,jamaican
42797,southern_us
42798,indian
42800,southern_us
42801,cajun_creole
42804,japanese
42805,greek
42806,italian
42807,cajun_creole
42809,chinese
42810,french
42811,indian
42812,japanese
42813,french
42814,mexican
42815,cajun_creole
42816,japanese
42817,italian
42818,italian
42819,french
42820,mexican
42821,moroccan
42822,italian
42824,chinese
42825,mexican
42826,chinese
42829,mexican
42830,indian
42831,mexican
42832,italian
42833,mexican
42834,italian
42835,british
42836,thai
42837,chinese
42839,mexican
42840,french
42842,brazilian
42843,southern_us
42844,italian
42845,southern_us
42848,spanish
42849,mexican
42850,italian
42851,italian
42852,british
42853,irish
42854,italian
42856,indian
42858,mexican
42859,italian
42860,japanese
42861,italian
42862,irish
42863,southern_us
42864,mexican
42865,greek
42867,vietnamese
42868,french
42869,italian
42871,italian
42873,indian
42874,italian
42875,italian
42876,cajun_creole
42878,chinese
42879,italian
42880,mexican
42881,chinese
42883,italian
42884,indian
42885,mexican
42886,mexican
42887,greek
42889,korean
42890,southern_us
42891,indian
42892,indian
42893,italian
42894,southern_us
42895,thai
42896,italian
42897,indian
42899,mexican
42900,indian
42901,indian
42902,italian
42903,mexican
42904,mexican
42905,indian
42906,mexican
42907,indian
42908,southern_us
42910,filipino
42911,chinese
42912,indian
42913,thai
42914,indian
42915,southern_us
42916,indian
42917,italian
42918,italian
42919,indian
42920,mexican
42921,italian
42922,italian
42923,french
42924,french
42925,russian
42926,chinese
42928,spanish
42929,spanish
42931,italian
42933,southern_us
42935,french
42936,chinese
42937,indian
42938,italian
42939,vietnamese
42941,mexican
42943,japanese
42944,southern_us
42945,southern_us
42946,southern_us
42947,thai
42948,moroccan
42949,cajun_creole
42950,spanish
42951,mexican
42952,filipino
42953,mexican
42954,mexican
42958,indian
42959,italian
42960,indian
42961,filipino
42962,indian
42963,french
42964,korean
42966,italian
42967,spanish
42968,southern_us
42970,mexican
42972,italian
42973,mexican
42974,southern_us
42975,cajun_creole
42976,mexican
42978,mexican
42979,italian
42980,southern_us
42981,brazilian
42982,italian
42984,mexican
42987,moroccan
42989,chinese
42990,french
42991,indian
42992,indian
42993,thai
42994,spanish
42995,italian
42996,thai
42997,french
42998,mexican
42999,chinese
43000,mexican
43001,thai
43003,mexican
43004,french
43005,chinese
43006,greek
43007,british
43008,chinese
43009,greek
43010,indian
43011,southern_us
43013,thai
43014,mexican
43015,french
43017,british
43020,mexican
43021,italian
43022,greek
43023,italian
43024,greek
43025,mexican
43026,italian
43028,thai
43029,indian
43030,mexican
43032,japanese
43033,chinese
43034,thai
43035,indian
43036,italian
43038,british
43039,korean
43040,chinese
43041,greek
43042,thai
43043,chinese
43044,indian
43046,cajun_creole
43048,moroccan
43049,vietnamese
43050,japanese
43051,french
43053,vietnamese
43055,italian
43056,irish
43058,italian
43059,southern_us
43060,spanish
43061,spanish
43062,indian
43064,indian
43065,italian
43066,mexican
43067,italian
43068,french
43070,chinese
43071,japanese
43072,indian
43073,greek
43074,indian
43075,jamaican
43076,southern_us
43077,chinese
43078,southern_us
43079,italian
43080,french
43081,french
43082,mexican
43083,mexican
43085,southern_us
43087,italian
43088,mexican
43089,thai
43091,southern_us
43092,moroccan
43096,mexican
43097,southern_us
43098,southern_us
43099,irish
43101,southern_us
43102,korean
43103,southern_us
43104,british
43105,greek
43107,indian
43108,indian
43109,indian
43110,french
43111,mexican
43112,italian
43113,southern_us
43114,mexican
43116,cajun_creole
43117,filipino
43118,mexican
43119,italian
43120,italian
43122,japanese
43123,indian
43124,indian
43125,vietnamese
43126,italian
43127,greek
43128,chinese
43129,mexican
43130,italian
43131,mexican
43133,italian
43134,korean
43135,mexican
43136,indian
43138,korean
43139,korean
43140,thai
43141,japanese
43143,mexican
43144,italian
43146,indian
43148,moroccan
43149,mexican
43150,italian
43151,mexican
43152,southern_us
43153,greek
43154,french
43155,mexican
43156,chinese
43157,italian
43158,french
43159,mexican
43160,mexican
43161,southern_us
43162,moroccan
43163,french
43164,chinese
43165,italian
43166,mexican
43167,mexican
43168,greek
43169,japanese
43170,spanish
43171,mexican
43173,french
43174,italian
43175,italian
43176,greek
43177,vietnamese
43178,french
43179,southern_us
43180,indian
43181,mexican
43182,mexican
43183,southern_us
43184,jamaican
43185,japanese
43186,southern_us
43187,french
43188,russian
43189,greek
43190,italian
43191,italian
43192,french
43193,vietnamese
43194,italian
43195,italian
43196,greek
43197,chinese
43198,moroccan
43199,french
43200,italian
43201,mexican
43202,greek
43203,italian
43204,chinese
43205,cajun_creole
43206,moroccan
43207,french
43208,southern_us
43209,mexican
43210,italian
43211,southern_us
43212,mexican
43214,southern_us
43215,southern_us
43216,chinese
43217,cajun_creole
43218,italian
43219,indian
43220,chinese
43221,indian
43222,vietnamese
43223,southern_us
43224,indian
43225,thai
43226,italian
43227,french
43228,italian
43231,southern_us
43232,italian
43233,chinese
43234,british
43235,mexican
43236,mexican
43239,southern_us
43240,italian
43241,cajun_creole
43243,indian
43244,italian
43245,indian
43246,mexican
43247,thai
43248,spanish
43249,french
43250,mexican
43251,mexican
43252,cajun_creole
43254,southern_us
43255,cajun_creole
43256,mexican
43257,italian
43258,italian
43259,british
43261,irish
43262,mexican
43263,mexican
43264,mexican
43266,irish
43268,mexican
43269,mexican
43270,thai
43271,southern_us
43272,spanish
43274,southern_us
43275,thai
43276,italian
43277,italian
43278,indian
43279,greek
43280,southern_us
43281,filipino
43282,mexican
43284,italian
43285,indian
43286,chinese
43287,southern_us
43288,italian
43289,thai
43290,mexican
43291,spanish
43292,southern_us
43294,french
43295,southern_us
43297,spanish
43298,italian
43299,southern_us
43300,chinese
43302,indian
43303,cajun_creole
43304,russian
43305,korean
43306,southern_us
43307,italian
43308,mexican
43309,southern_us
43310,irish
43312,japanese
43313,chinese
43314,mexican
43315,italian
43316,filipino
43317,chinese
43319,thai
43321,italian
43322,jamaican
43323,russian
43324,vietnamese
43326,cajun_creole
43327,french
43328,italian
43329,italian
43330,japanese
43331,mexican
43332,moroccan
43334,irish
43335,cajun_creole
43336,italian
43338,vietnamese
43339,mexican
43340,chinese
43342,indian
43343,vietnamese
43344,italian
43345,greek
43346,chinese
43347,mexican
43348,mexican
43349,italian
43353,indian
43355,mexican
43356,french
43357,southern_us
43358,cajun_creole
43359,southern_us
43361,thai
43362,italian
43363,chinese
43364,mexican
43365,southern_us
43366,southern_us
43367,french
43368,italian
43369,mexican
43370,italian
43371,italian
43372,korean
43373,mexican
43374,mexican
43375,italian
43376,vietnamese
43378,cajun_creole
43379,southern_us
43380,cajun_creole
43381,italian
43382,irish
43383,italian
43385,italian
43386,filipino
43387,thai
43389,mexican
43390,southern_us
43391,russian
43392,italian
43393,jamaican
43394,chinese
43395,french
43396,russian
43397,mexican
43398,chinese
43399,indian
43400,french
43402,southern_us
43404,southern_us
43405,indian
43406,french
43408,mexican
43409,greek
43410,greek
43411,japanese
43412,italian
43413,southern_us
43414,cajun_creole
43415,chinese
43416,filipino
43417,japanese
43418,italian
43419,cajun_creole
43420,french
43421,italian
43423,italian
43424,mexican
43426,mexican
43427,mexican
43429,french
43430,southern_us
43431,southern_us
43432,french
43433,italian
43434,indian
43435,thai
43436,brazilian
43437,italian
43439,italian
43440,brazilian
43441,southern_us
43442,russian
43443,japanese
43444,mexican
43445,spanish
43446,moroccan
43447,irish
43448,mexican
43449,southern_us
43450,greek
43451,mexican
43453,greek
43455,italian
43456,mexican
43457,cajun_creole
43458,italian
43459,moroccan
43460,mexican
43461,japanese
43464,southern_us
43465,chinese
43466,mexican
43467,irish
43468,korean
43469,italian
43470,cajun_creole
43471,thai
43472,southern_us
43473,british
43474,filipino
43475,thai
43476,mexican
43477,italian
43478,korean
43479,chinese
43480,greek
43483,cajun_creole
43484,indian
43485,italian
43486,french
43487,chinese
43489,japanese
43490,southern_us
43492,italian
43493,mexican
43494,italian
43496,filipino
43497,filipino
43498,irish
43499,korean
43501,mexican
43502,italian
43504,mexican
43505,southern_us
43506,brazilian
43507,indian
43508,indian
43509,italian
43510,greek
43511,mexican
43512,italian
43514,indian
43515,spanish
43516,southern_us
43517,italian
43519,italian
43520,japanese
43521,italian
43522,mexican
43523,thai
43524,thai
43526,chinese
43527,chinese
43528,italian
43529,mexican
43530,french
43532,chinese
43535,italian
43536,korean
43537,mexican
43538,italian
43539,indian
43540,japanese
43541,mexican
43542,moroccan
43543,thai
43544,greek
43545,southern_us
43546,southern_us
43547,japanese
43548,indian
43550,italian
43551,cajun_creole
43552,mexican
43554,mexican
43555,chinese
43556,chinese
43557,indian
43558,french
43559,italian
43560,british
43561,french
43564,moroccan
43565,mexican
43566,indian
43567,japanese
43569,mexican
43571,mexican
43572,mexican
43573,southern_us
43575,indian
43576,chinese
43577,italian
43578,cajun_creole
43579,italian
43580,japanese
43581,irish
43582,spanish
43583,greek
43584,moroccan
43586,thai
43587,southern_us
43588,italian
43590,spanish
43591,british
43593,mexican
43595,vietnamese
43596,thai
43597,greek
43598,indian
43599,cajun_creole
43600,chinese
43601,russian
43602,greek
43603,chinese
43604,chinese
43605,chinese
43606,indian
43607,mexican
43608,italian
43609,spanish
43611,italian
43612,italian
43613,greek
43614,korean
43616,italian
43618,southern_us
43619,moroccan
43620,mexican
43622,southern_us
43623,chinese
43624,korean
43625,irish
43626,indian
43627,southern_us
43629,southern_us
43630,italian
43631,italian
43632,mexican
43633,moroccan
43634,greek
43635,italian
43636,mexican
43637,italian
43638,mexican
43639,japanese
43640,chinese
43641,korean
43642,italian
43643,irish
43644,southern_us
43645,chinese
43646,filipino
43647,cajun_creole
43648,mexican
43649,british
43650,italian
43651,southern_us
43652,italian
43653,mexican
43654,southern_us
43655,thai
43656,italian
43657,mexican
43658,vietnamese
43659,indian
43661,southern_us
43662,italian
43663,british
43664,italian
43665,mexican
43667,mexican
43669,mexican
43670,italian
43671,mexican
43672,french
43673,southern_us
43674,greek
43677,indian
43679,thai
43680,indian
43681,greek
43682,french
43683,chinese
43684,thai
43685,mexican
43686,thai
43687,vietnamese
43688,french
43689,italian
43690,italian
43691,mexican
43692,italian
43693,cajun_creole
43694,chinese
43695,indian
43696,southern_us
43698,italian
43699,japanese
43700,southern_us
43701,chinese
43702,mexican
43703,italian
43704,greek
43705,french
43706,french
43707,italian
43709,southern_us
43710,southern_us
43711,southern_us
43712,irish
43713,thai
43714,indian
43717,brazilian
43718,british
43719,indian
43720,southern_us
43721,irish
43723,russian
43724,spanish
43725,mexican
43726,spanish
43727,cajun_creole
43728,mexican
43729,chinese
43730,brazilian
43731,southern_us
43732,italian
43733,thai
43734,french
43735,italian
43737,moroccan
43740,chinese
43741,japanese
43742,italian
43743,mexican
43744,spanish
43745,french
43746,mexican
43747,italian
43748,chinese
43749,chinese
43750,japanese
43751,indian
43752,indian
43753,southern_us
43754,mexican
43755,chinese
43756,italian
43759,thai
43760,italian
43761,spanish
43762,italian
43763,japanese
43765,italian
43766,vietnamese
43767,irish
43768,italian
43769,french
43770,italian
43771,indian
43772,mexican
43773,chinese
43774,mexican
43775,mexican
43776,mexican
43777,italian
43779,southern_us
43780,italian
43781,cajun_creole
43782,italian
43784,mexican
43788,chinese
43789,moroccan
43790,indian
43793,chinese
43794,korean
43795,italian
43797,spanish
43798,cajun_creole
43799,irish
43800,french
43801,mexican
43802,italian
43803,mexican
43804,brazilian
43805,filipino
43806,indian
43808,southern_us
43809,southern_us
43810,french
43811,british
43812,italian
43813,italian
43814,southern_us
43816,southern_us
43817,spanish
43818,filipino
43819,mexican
43820,indian
43821,mexican
43823,italian
43824,mexican
43825,french
43826,indian
43828,southern_us
43830,italian
43831,indian
43832,italian
43834,cajun_creole
43835,southern_us
43837,italian
43838,indian
43839,indian
43840,indian
43842,thai
43843,brazilian
43844,italian
43845,italian
43846,chinese
43847,indian
43849,french
43850,japanese
43851,southern_us
43852,mexican
43853,italian
43854,mexican
43855,mexican
43856,cajun_creole
43857,southern_us
43858,korean
43859,french
43860,mexican
43861,russian
43862,jamaican
43864,mexican
43865,italian
43866,greek
43867,french
43868,french
43869,chinese
43870,mexican
43873,mexican
43876,southern_us
43878,chinese
43880,chinese
43881,italian
43882,moroccan
43883,mexican
43884,mexican
43885,french
43886,chinese
43887,brazilian
43888,italian
43890,cajun_creole
43891,cajun_creole
43892,chinese
43893,mexican
43894,french
43895,mexican
43896,indian
43898,italian
43899,korean
43900,italian
43901,british
43902,mexican
43904,southern_us
43905,indian
43907,southern_us
43912,southern_us
43913,italian
43914,italian
43917,irish
43918,filipino
43919,indian
43920,indian
43921,filipino
43922,jamaican
43923,thai
43925,filipino
43926,italian
43927,indian
43928,thai
43929,italian
43930,mexican
43931,french
43933,mexican
43934,thai
43935,italian
43936,brazilian
43937,cajun_creole
43938,southern_us
43939,italian
43940,mexican
43941,chinese
43942,italian
43943,italian
43944,mexican
43945,filipino
43946,southern_us
43948,mexican
43949,indian
43950,french
43952,spanish
43953,italian
43954,southern_us
43955,mexican
43957,cajun_creole
43958,french
43960,moroccan
43961,thai
43962,spanish
43963,mexican
43964,indian
43966,italian
43967,italian
43968,british
43969,chinese
43970,italian
43971,jamaican
43973,mexican
43974,japanese
43975,italian
43976,indian
43977,spanish
43978,italian
43980,vietnamese
43981,thai
43982,indian
43983,cajun_creole
43984,southern_us
43985,spanish
43986,jamaican
43988,indian
43989,southern_us
43990,italian
43993,italian
43994,korean
43995,indian
43996,southern_us
43997,mexican
43998,moroccan
43999,brazilian
44000,french
44001,indian
44002,mexican
44003,italian
44005,italian
44006,southern_us
44007,mexican
44008,mexican
44009,italian
44011,italian
44012,italian
44014,greek
44015,mexican
44016,italian
44017,mexican
44018,southern_us
44019,mexican
44020,mexican
44021,italian
44023,mexican
44024,mexican
44025,italian
44026,southern_us
44027,mexican
44028,moroccan
44029,southern_us
44032,jamaican
44033,italian
44034,thai
44035,mexican
44036,japanese
44039,italian
44042,italian
44043,british
44044,southern_us
44045,mexican
44046,chinese
44047,thai
44049,indian
44050,mexican
44051,italian
44053,italian
44054,spanish
44055,indian
44057,vietnamese
44058,vietnamese
44060,italian
44061,chinese
44062,mexican
44063,cajun_creole
44064,vietnamese
44065,mexican
44067,indian
44068,indian
44070,mexican
44071,mexican
44072,italian
44073,mexican
44074,mexican
44075,french
44076,japanese
44079,italian
44081,thai
44082,mexican
44085,indian
44086,japanese
44089,southern_us
44090,chinese
44091,spanish
44092,italian
44093,italian
44094,japanese
44095,vietnamese
44096,spanish
44097,italian
44098,mexican
44100,jamaican
44101,filipino
44102,mexican
44103,indian
44104,italian
44105,italian
44106,mexican
44107,mexican
44108,french
44109,chinese
44110,jamaican
44111,chinese
44112,cajun_creole
44114,mexican
44115,chinese
44117,mexican
44119,southern_us
44120,british
44121,mexican
44122,vietnamese
44123,italian
44124,southern_us
44125,italian
44126,french
44127,greek
44128,italian
44129,japanese
44130,greek
44132,mexican
44133,southern_us
44134,moroccan
44135,southern_us
44137,japanese
44138,southern_us
44141,italian
44142,italian
44143,chinese
44145,southern_us
44147,korean
44148,indian
44150,french
44151,chinese
44152,greek
44153,mexican
44154,mexican
44157,thai
44161,chinese
44162,british
44163,italian
44165,cajun_creole
44166,chinese
44167,mexican
44168,spanish
44169,russian
44170,french
44171,british
44172,indian
44173,british
44175,italian
44177,mexican
44178,italian
44179,japanese
44180,southern_us
44182,italian
44183,southern_us
44184,italian
44186,mexican
44187,thai
44189,thai
44190,japanese
44191,thai
44193,mexican
44194,thai
44195,spanish
44196,mexican
44198,korean
44199,italian
44200,chinese
44201,thai
44203,french
44204,japanese
44206,mexican
44207,italian
44208,greek
44209,italian
44211,italian
44212,brazilian
44213,french
44214,mexican
44216,korean
44218,moroccan
44219,indian
44221,southern_us
44222,filipino
44223,indian
44224,italian
44225,vietnamese
44226,italian
44227,indian
44228,italian
44229,indian
44231,indian
44232,italian
44233,mexican
44234,mexican
44235,mexican
44236,chinese
44239,french
44240,brazilian
44241,italian
44242,italian
44243,southern_us
44245,southern_us
44246,japanese
44247,cajun_creole
44248,southern_us
44249,mexican
44251,cajun_creole
44252,indian
44253,southern_us
44254,mexican
44255,indian
44256,french
44257,greek
44258,russian
44259,cajun_creole
44260,southern_us
44261,southern_us
44262,mexican
44263,italian
44264,chinese
44265,italian
44266,italian
44267,southern_us
44268,indian
44270,french
44271,indian
44273,italian
44274,moroccan
44275,korean
44276,mexican
44277,thai
44279,southern_us
44280,italian
44281,indian
44282,italian
44283,filipino
44285,french
44286,chinese
44287,indian
44288,french
44289,french
44290,chinese
44291,filipino
44292,mexican
44293,cajun_creole
44294,italian
44296,italian
44297,french
44298,southern_us
44299,italian
44300,southern_us
44302,french
44304,italian
44305,vietnamese
44307,french
44308,chinese
44309,thai
44310,spanish
44311,southern_us
44312,italian
44313,japanese
44315,chinese
44317,italian
44319,italian
44320,southern_us
44321,indian
44322,greek
44323,mexican
44325,mexican
44326,thai
44327,southern_us
44328,indian
44329,italian
44330,indian
44331,mexican
44332,mexican
44333,mexican
44335,southern_us
44336,southern_us
44337,cajun_creole
44339,thai
44342,mexican
44343,mexican
44344,jamaican
44345,italian
44346,thai
44347,cajun_creole
44348,jamaican
44349,moroccan
44350,vietnamese
44351,vietnamese
44352,italian
44353,mexican
44354,chinese
44355,mexican
44357,indian
44360,japanese
44361,mexican
44362,mexican
44363,italian
44364,moroccan
44366,thai
44368,southern_us
44369,japanese
44370,italian
44371,brazilian
44372,russian
44373,indian
44374,italian
44375,french
44376,spanish
44377,french
44378,southern_us
44379,chinese
44380,italian
44381,italian
44383,thai
44384,italian
44385,thai
44386,mexican
44387,mexican
44388,italian
44389,mexican
44390,chinese
44391,filipino
44393,cajun_creole
44394,moroccan
44396,mexican
44397,indian
44398,mexican
44399,mexican
44401,italian
44402,korean
44403,chinese
44404,italian
44406,thai
44407,thai
44408,italian
44409,mexican
44410,italian
44411,italian
44412,japanese
44413,indian
44414,italian
44416,cajun_creole
44417,italian
44419,british
44420,french
44421,chinese
44423,mexican
44425,mexican
44426,jamaican
44427,vietnamese
44428,indian
44429,southern_us
44431,thai
44432,irish
44433,indian
44434,italian
44435,french
44436,irish
44437,brazilian
44438,french
44439,italian
44440,thai
44441,cajun_creole
44444,italian
44445,french
44446,indian
44447,chinese
44448,italian
44449,mexican
44450,spanish
44453,cajun_creole
44454,indian
44456,italian
44457,french
44458,french
44463,indian
44464,italian
44465,jamaican
44466,french
44467,cajun_creole
44468,mexican
44469,french
44472,italian
44475,irish
44476,italian
44477,chinese
44479,italian
44480,mexican
44481,italian
44482,mexican
44483,mexican
44484,japanese
44485,russian
44486,spanish
44487,jamaican
44488,mexican
44489,italian
44490,italian
44491,british
44492,southern_us
44494,spanish
44495,mexican
44496,british
44497,italian
44498,mexican
44499,chinese
44500,indian
44501,thai
44502,mexican
44503,mexican
44504,italian
44505,mexican
44507,moroccan
44508,chinese
44509,southern_us
44510,thai
44511,thai
44512,french
44513,italian
44517,italian
44518,chinese
44519,cajun_creole
44520,indian
44521,italian
44522,italian
44523,cajun_creole
44524,italian
44526,jamaican
44527,southern_us
44528,italian
44529,indian
44530,chinese
44531,thai
44533,mexican
44535,italian
44537,chinese
44538,southern_us
44540,vietnamese
44541,italian
44543,indian
44544,filipino
44545,vietnamese
44546,italian
44547,spanish
44548,mexican
44550,indian
44551,spanish
44552,french
44553,southern_us
44554,british
44555,french
44556,southern_us
44557,indian
44558,southern_us
44559,filipino
44561,korean
44562,indian
44563,italian
44564,italian
44565,mexican
44566,moroccan
44567,southern_us
44571,british
44573,italian
44574,southern_us
44576,greek
44578,greek
44580,mexican
44581,jamaican
44582,french
44583,southern_us
44584,southern_us
44585,chinese
44586,chinese
44587,moroccan
44588,thai
44589,italian
44590,italian
44591,moroccan
44592,italian
44594,italian
44595,indian
44596,irish
44597,filipino
44598,japanese
44599,mexican
44600,british
44601,filipino
44602,spanish
44604,chinese
44605,mexican
44606,mexican
44607,cajun_creole
44608,southern_us
44609,italian
44610,mexican
44614,korean
44615,filipino
44616,irish
44617,chinese
44618,russian
44619,cajun_creole
44620,mexican
44621,italian
44623,mexican
44624,mexican
44626,greek
44627,brazilian
44628,cajun_creole
44629,mexican
44630,southern_us
44631,mexican
44633,italian
44634,italian
44635,japanese
44637,mexican
44638,chinese
44639,chinese
44641,thai
44642,southern_us
44643,french
44645,southern_us
44646,indian
44647,italian
44648,mexican
44649,mexican
44650,italian
44651,mexican
44652,french
44653,moroccan
44654,indian
44655,cajun_creole
44656,italian
44657,japanese
44658,italian
44660,mexican
44661,spanish
44662,southern_us
44663,thai
44665,chinese
44666,french
44667,italian
44668,italian
44669,italian
44670,spanish
44671,italian
44674,indian
44675,vietnamese
44676,spanish
44677,italian
44678,mexican
44679,southern_us
44680,italian
44682,korean
44683,italian
44684,chinese
44685,italian
44686,mexican
44687,southern_us
44690,japanese
44691,greek
44693,british
44694,italian
44696,japanese
44697,japanese
44698,southern_us
44699,cajun_creole
44700,mexican
44701,southern_us
44702,chinese
44703,indian
44704,brazilian
44705,mexican
44706,korean
44707,mexican
44708,cajun_creole
44709,moroccan
44711,japanese
44713,indian
44714,southern_us
44715,indian
44717,moroccan
44719,cajun_creole
44721,spanish
44722,mexican
44723,chinese
44724,southern_us
44729,mexican
44730,italian
44732,brazilian
44733,mexican
44734,french
44735,southern_us
44736,italian
44737,italian
44738,chinese
44739,japanese
44740,italian
44743,italian
44744,japanese
44746,british
44747,chinese
44748,mexican
44749,japanese
44750,greek
44752,british
44753,indian
44754,southern_us
44756,southern_us
44758,moroccan
44759,mexican
44761,italian
44762,southern_us
44763,moroccan
44764,indian
44765,italian
44766,italian
44767,japanese
44768,brazilian
44769,chinese
44770,mexican
44771,mexican
44772,cajun_creole
44773,southern_us
44774,british
44775,thai
44776,british
44777,british
44778,moroccan
44780,southern_us
44781,mexican
44782,italian
44783,vietnamese
44784,southern_us
44785,southern_us
44786,russian
44789,italian
44790,chinese
44792,irish
44793,irish
44795,thai
44797,french
44798,italian
44799,cajun_creole
44800,southern_us
44801,mexican
44802,italian
44804,mexican
44806,italian
44807,greek
44808,mexican
44809,filipino
44810,mexican
44812,chinese
44813,chinese
44814,moroccan
44815,southern_us
44816,chinese
44817,korean
44818,italian
44819,indian
44820,southern_us
44821,chinese
44822,brazilian
44823,jamaican
44824,greek
44826,chinese
44827,thai
44828,italian
44829,southern_us
44830,indian
44831,brazilian
44832,french
44833,mexican
44834,irish
44836,southern_us
44837,italian
44838,mexican
44839,southern_us
44841,italian
44842,italian
44843,vietnamese
44844,japanese
44845,spanish
44848,cajun_creole
44850,vietnamese
44851,southern_us
44852,italian
44854,southern_us
44855,italian
44856,cajun_creole
44857,mexican
44858,italian
44859,italian
44861,italian
44862,mexican
44863,greek
44864,cajun_creole
44865,cajun_creole
44866,mexican
44867,british
44869,jamaican
44871,mexican
44872,southern_us
44873,italian
44874,french
44875,southern_us
44876,mexican
44877,moroccan
44878,moroccan
44879,chinese
44880,japanese
44881,spanish
44882,spanish
44885,southern_us
44886,chinese
44887,indian
44889,filipino
44890,indian
44891,cajun_creole
44892,mexican
44895,filipino
44896,chinese
44899,filipino
44900,french
44902,southern_us
44903,korean
44904,spanish
44905,italian
44906,japanese
44907,french
44909,southern_us
44910,indian
44911,greek
44912,moroccan
44913,italian
44914,italian
44915,chinese
44917,italian
44918,moroccan
44919,greek
44920,mexican
44921,british
44923,japanese
44924,spanish
44925,italian
44926,italian
44927,spanish
44928,italian
44929,filipino
44930,southern_us
44931,moroccan
44932,korean
44933,vietnamese
44934,vietnamese
44935,mexican
44936,mexican
44937,moroccan
44938,italian
44939,moroccan
44940,french
44941,filipino
44942,spanish
44943,cajun_creole
44944,greek
44945,mexican
44947,japanese
44948,mexican
44949,mexican
44950,irish
44951,mexican
44952,british
44953,thai
44954,indian
44956,italian
44957,thai
44958,thai
44959,italian
44960,italian
44961,italian
44962,chinese
44963,indian
44964,chinese
44965,southern_us
44966,french
44968,italian
44969,spanish
44972,korean
44973,brazilian
44974,italian
44975,mexican
44978,greek
44979,italian
44980,italian
44981,italian
44982,italian
44984,mexican
44985,italian
44986,russian
44988,indian
44989,italian
44991,southern_us
44992,filipino
44993,italian
44994,filipino
44995,southern_us
44996,mexican
44997,southern_us
44999,jamaican
45000,mexican
45003,cajun_creole
45004,french
45006,italian
45007,mexican
45008,mexican
45009,filipino
45010,korean
45011,korean
45012,greek
45013,italian
45014,mexican
45015,italian
45017,italian
45018,chinese
45019,italian
45020,korean
45021,mexican
45022,french
45023,chinese
45024,thai
45025,italian
45027,mexican
45028,indian
45029,italian
45030,moroccan
45031,moroccan
45032,japanese
45034,southern_us
45035,southern_us
45036,indian
45037,greek
45038,mexican
45039,thai
45042,chinese
45043,mexican
45044,southern_us
45045,indian
45046,southern_us
45047,spanish
45048,southern_us
45049,indian
45050,indian
45052,spanish
45053,greek
45054,cajun_creole
45055,indian
45056,spanish
45057,indian
45058,chinese
45060,french
45061,mexican
45062,russian
45063,southern_us
45064,indian
45065,british
45066,italian
45067,thai
45068,japanese
45069,spanish
45070,italian
45071,filipino
45072,italian
45073,filipino
45074,mexican
45076,thai
45077,italian
45078,italian
45079,mexican
45080,filipino
45082,mexican
45083,thai
45084,indian
45085,mexican
45087,italian
45088,indian
45090,mexican
